711,321,457,434,252,413,999
713,322,458,436,253,415,999
711,321,457,435,252,414,999
711,322,456,436,252,414,999
712,322,457,436,253,415,999
711,321,457,435,252,414,999
713,322,457,437,253,415,999
711,321,456,436,252,414,999
712,322,458,437,253,415,999
712,322,456,437,253,416,999
711,322,458,436,253,415,999
713,322,460,437,253,416,999
711,322,458,436,253,415,999
713,322,460,437,253,416,999
711,322,459,436,253,416,999
711,322,458,437,253,416,999
712,323,458,437,253,416,999
711,321,457,436,253,415,999
713,322,459,437,254,416,999
711,321,457,436,253,415,999
712,321,459,436,253,416,999
711,322,457,437,253,416,999
711,322,457,435,253,415,999
712,322,458,436,253,416,999
711,321,457,435,253,415,999
713,322,459,436,254,416,999
711,322,459,436,253,415,999
711,322,457,436,252,415,999
713,323,457,436,253,415,999
711,322,458,435,252,414,999
713,322,459,436,253,416,999
712,322,457,435,252,414,999
712,322,459,435,253,415,999
712,322,459,436,253,416,999
711,322,458,435,252,414,999
713,323,461,436,253,415,999
711,322,459,435,252,414,999
713,322,460,435,253,415,999
712,322,459,435,253,415,999
711,322,458,435,252,414,999
712,323,458,436,252,415,999
710,321,458,434,252,414,999
712,322,459,435,252,415,999
710,321,457,434,252,413,999
711,321,457,434,252,413,999
711,321,458,434,252,414,999
709,321,456,433,251,413,999
711,322,457,434,252,414,999
709,321,455,433,251,413,999
710,321,457,434,252,413,999
710,321,457,434,252,413,999
710,321,456,433,251,412,999
711,321,456,434,252,413,999
709,320,456,433,251,413,999
711,321,455,433,252,413,999
709,320,456,432,251,412,999
709,320,457,432,252,412,999
710,321,455,433,251,413,999
709,320,455,432,250,412,999
711,321,456,433,251,413,999
709,320,455,432,251,412,999
710,320,457,432,251,412,999
710,320,458,432,252,412,999
709,320,458,431,250,411,999
710,321,455,432,250,412,999
708,320,455,431,250,411,999
710,321,456,432,251,412,999
708,321,456,431,250,411,999
709,320,457,430,251,410,999
709,321,458,431,250,411,999
708,320,457,429,250,410,999
709,321,458,430,250,411,999
708,320,457,429,249,411,999
709,321,457,430,250,410,999
709,321,457,429,250,411,999
709,320,457,429,249,410,999
710,321,457,429,250,411,999
708,320,458,429,249,409,999
710,321,458,430,250,411,999
709,321,458,429,249,410,999
709,321,457,428,249,409,999
711,321,459,429,250,410,999
709,321,455,428,249,409,999
710,322,457,429,249,410,999
709,321,457,428,249,409,999
710,321,457,428,248,409,999
710,322,459,428,249,410,999
709,321,458,428,248,409,999
710,322,459,428,249,410,999
710,321,457,427,249,409,999
711,322,459,428,249,409,999
710,321,457,427,248,409,999
709,321,457,427,248,409,999
711,322,457,427,249,409,999
710,321,456,427,248,409,999
711,322,457,427,249,409,999
711,322,458,427,249,408,999
710,322,458,427,248,408,999
711,322,458,427,249,409,999
710,322,458,426,248,409,999
712,323,456,428,249,410,999
710,322,456,426,248,408,999
711,322,459,427,249,408,999
711,322,460,427,248,408,999
711,322,458,426,248,408,999
712,322,457,427,248,409,999
710,322,456,426,247,408,999
711,322,456,427,248,409,999
710,321,457,426,248,408,999
710,322,457,426,248,408,999
710,322,456,426,248,408,999
709,321,456,425,248,407,999
710,321,456,426,248,409,999
709,321,457,425,248,408,999
709,321,457,426,248,408,999
709,321,458,426,248,408,999
708,321,456,425,248,407,999
709,321,459,426,248,408,999
708,321,457,425,247,407,999
709,322,457,426,248,408,999
708,320,457,425,248,407,999
708,320,456,425,247,408,999
709,321,458,426,248,408,999
708,320,456,425,248,407,999
709,321,458,426,248,408,999
708,320,457,425,247,407,999
709,321,458,425,247,407,999
708,321,457,425,248,408,999
707,321,456,425,247,407,999
709,321,456,426,248,408,999
708,320,455,425,247,407,999
709,321,457,426,247,408,999
708,320,456,425,248,407,999
708,320,454,425,247,407,999
709,321,457,426,248,408,999
708,320,457,425,248,407,999
709,321,456,426,248,408,999
708,320,456,425,247,406,999
708,321,457,425,248,407,999
709,321,457,425,248,407,999
708,321,456,425,247,407,999
709,321,457,425,248,407,999
708,320,457,424,247,406,999
709,321,457,425,247,407,999
708,321,457,424,247,407,999
708,320,456,424,248,406,999
710,321,458,425,247,407,999
708,321,457,424,247,406,999
710,321,457,425,247,407,999
708,321,456,424,247,406,999
709,322,456,424,247,406,999
709,321,458,424,247,406,999
710,321,458,424,247,406,999
710,322,456,424,247,406,999
709,321,456,423,247,406,999
710,322,457,424,247,406,999
710,321,457,424,247,406,999
709,321,456,423,247,405,999
710,322,457,424,247,407,999
709,322,456,423,246,405,999
711,322,456,424,247,406,999
709,321,456,423,246,406,999
710,322,456,423,246,405,999
711,322,458,423,247,406,999
709,322,456,423,246,405,999
711,323,456,424,247,406,999
710,322,456,423,246,405,999
711,322,457,423,246,406,999
711,323,456,423,246,406,999
710,322,456,422,246,405,999
711,322,457,423,247,406,999
710,321,456,422,246,405,999
711,322,457,423,247,406,999
710,321,456,422,246,405,999
709,321,455,422,246,405,999
710,321,456,422,246,406,999
709,321,456,422,246,406,999
710,322,456,423,246,406,999
708,321,455,422,246,405,999
710,321,457,422,246,405,999
709,321,455,422,246,405,999
708,321,454,421,246,405,999
709,321,456,422,246,406,999
708,321,454,422,246,405,999
709,321,457,422,247,405,999
708,321,455,421,246,405,999
708,320,455,421,245,404,999
709,321,455,422,246,405,999
708,320,454,421,245,404,999
709,321,457,422,246,405,999
708,320,455,421,246,404,999
708,321,455,421,246,405,999
708,321,457,422,246,405,999
708,320,456,421,246,404,999
709,321,455,422,246,405,999
708,320,455,421,245,404,999
709,321,455,421,246,405,999
708,320,454,421,246,405,999
708,320,455,420,246,405,999
709,321,456,422,246,405,999
708,320,456,421,246,404,999
709,321,457,422,246,405,999
708,321,454,421,246,404,999
708,320,455,420,246,404,999
709,321,455,421,246,404,999
708,320,455,420,245,404,999
709,321,456,421,246,404,999
708,320,455,420,245,404,999
709,321,456,421,246,404,999
709,321,455,420,246,404,999
708,321,455,420,245,404,999
709,322,457,421,246,404,999
708,321,456,420,245,403,999
710,321,458,421,246,404,999
708,321,456,420,245,403,999
708,321,455,420,245,403,999
709,321,456,420,245,404,999
708,321,456,420,245,403,999
709,321,457,421,246,404,999
708,321,455,420,245,403,999
709,322,456,420,245,403,999
709,321,456,420,245,403,999
709,321,456,420,245,403,999
709,322,457,421,245,404,999
709,321,456,420,245,403,999
710,322,456,421,245,404,999
709,322,457,420,245,404,999
709,322,455,420,245,403,999
711,322,456,420,246,403,999
709,321,456,419,245,403,999
711,322,456,420,245,404,999
709,321,455,419,245,403,999
710,322,457,420,245,403,999
710,321,456,420,245,403,999
709,321,455,419,245,403,999
710,322,457,420,245,403,999
708,321,455,419,245,403,999
709,321,456,420,245,403,999
708,321,455,420,245,403,999
708,321,455,420,245,403,999
709,321,457,420,245,403,999
707,320,456,419,245,402,999
709,321,457,420,245,403,999
707,320,455,419,245,402,999
708,321,455,419,245,403,999
707,320,457,419,245,403,999
706,320,455,419,245,402,999
709,321,456,419,245,403,999
706,320,455,419,245,402,999
708,321,457,419,245,402,999
707,320,455,419,245,402,999
706,320,455,419,245,402,999
707,320,457,419,245,402,999
706,320,455,418,245,402,999
708,320,457,419,245,402,999
706,320,455,419,245,402,999
707,320,456,419,245,402,999
707,320,456,419,245,402,999
706,320,455,419,244,401,999
707,320,457,419,245,402,999
707,320,455,418,244,401,999
707,321,455,419,245,402,999
706,320,454,418,244,402,999
706,320,456,418,244,402,999
708,320,456,419,245,402,999
707,320,455,418,245,401,999
709,321,456,419,245,402,999
707,320,455,418,244,401,999
707,320,456,418,244,401,999
708,320,457,418,244,402,999
707,320,456,418,244,401,999
708,321,458,419,245,402,999
707,320,456,418,244,401,999
708,320,457,418,244,401,999
707,320,457,418,244,401,999
707,320,456,418,244,401,999
708,321,456,418,244,402,999
707,320,455,418,244,401,999
708,321,457,418,244,401,999
707,320,457,418,244,401,999
708,320,457,417,244,400,999
708,321,457,418,244,401,999
707,321,456,418,244,401,999
709,322,457,418,244,401,999
708,321,456,417,244,400,999
709,321,457,418,244,401,999
709,321,456,418,244,401,999
708,321,456,417,244,400,999
709,321,456,418,244,401,999
708,321,456,417,244,400,999
709,321,457,418,244,401,999
708,321,456,417,244,401,999
708,321,458,417,244,401,999
709,322,458,418,245,401,999
709,321,458,417,244,400,999
709,322,458,418,244,401,999
708,321,455,417,244,400,999
708,321,456,417,244,400,999
708,321,456,418,244,401,999
708,321,455,417,244,400,999
709,321,457,418,244,400,999
707,320,454,417,244,400,999
708,321,455,418,244,401,999
707,320,455,417,244,400,999
706,320,455,417,244,400,999
707,320,455,417,245,401,999
706,320,455,417,244,400,999
708,321,454,417,244,401,999
706,320,454,417,244,400,999
706,320,453,416,244,400,999
707,320,454,417,244,400,999
706,320,454,417,243,400,999
707,320,453,417,244,401,999
705,320,453,417,243,400,999
707,320,454,417,244,400,999
706,319,454,417,244,400,999
706,320,454,416,244,399,999
707,320,454,417,244,400,999
706,320,453,416,243,399,999
707,320,455,417,244,400,999
706,320,453,416,243,399,999
706,320,454,416,243,399,999
706,320,454,417,243,400,999
706,320,453,416,243,399,999
707,320,455,416,244,400,999
706,320,453,416,243,399,999
707,320,454,416,243,399,999
707,320,454,416,244,399,999
706,320,453,416,243,400,999
707,320,454,416,243,400,999
706,320,453,416,243,399,999
707,320,454,416,244,400,999
706,320,453,416,243,399,999
706,320,453,416,243,399,999
707,321,453,417,243,400,999
706,320,453,416,243,399,999
707,320,454,416,243,399,999
706,320,453,416,243,399,999
706,320,454,416,243,399,999
707,320,454,416,243,399,999
706,320,453,416,242,399,999
707,321,454,416,243,399,999
706,320,453,416,243,399,999
708,321,455,417,243,400,999
707,320,454,416,243,399,999
707,320,454,416,243,398,999
708,321,455,416,243,399,999
707,320,454,416,243,399,999
708,321,455,416,243,400,999
707,321,454,416,243,399,999
708,321,455,416,243,399,999
708,321,455,416,243,399,999
707,321,455,415,243,398,999
708,321,455,416,244,399,999
708,321,454,416,243,398,999
709,321,455,416,243,399,999
707,321,454,416,243,398,999
707,321,454,416,243,399,999
708,322,455,417,243,399,999
707,321,454,416,243,398,999
708,321,455,416,243,399,999
707,321,454,415,243,398,999
707,321,455,415,243,398,999
708,321,456,416,243,398,0
707,320,454,415,242,398,0
708,321,455,416,243,399,0
706,320,454,415,243,398,0
707,320,454,416,243,398,0
706,320,455,416,243,398,0
706,320,455,415,242,398,0
707,320,455,416,242,398,0
705,319,455,415,242,397,0
706,320,455,416,243,398,0
705,319,455,415,243,397,0
705,319,455,415,243,397,0
706,320,455,415,243,398,0
705,319,454,415,242,398,0
706,320,455,415,243,398,0
705,319,454,415,242,398,0
705,319,455,415,243,397,0
705,319,454,415,243,398,0
705,319,454,414,242,397,0
706,320,453,415,242,398,0
704,319,454,414,242,397,0
705,320,455,415,242,398,0
704,319,453,414,242,398,0
704,319,454,414,242,397,0
706,320,454,415,242,397,0
704,319,454,414,242,397,0
705,320,454,415,242,397,0
704,319,453,414,242,397,0
705,320,455,415,242,398,0
705,320,454,414,242,397,0
705,319,455,414,242,397,0
706,319,455,415,242,397,0
704,319,454,414,242,397,0
705,320,454,415,242,398,0
704,320,454,415,242,397,0
704,319,454,414,242,397,0
705,319,454,414,242,397,0
704,319,454,414,242,397,0
706,320,455,415,242,397,0
704,319,455,414,242,397,0
704,320,454,415,242,397,0
705,320,455,414,242,397,0
704,319,454,414,241,396,0
706,320,455,414,242,397,0
704,319,454,414,242,396,0
705,320,453,414,242,397,0
705,320,454,415,242,397,0
704,320,453,414,242,396,0
706,320,454,414,242,397,0
705,319,453,414,241,396,0
706,320,454,415,242,397,0
705,320,453,414,242,396,0
705,320,453,414,242,397,0
706,320,454,414,242,397,0
705,320,453,414,241,396,0
706,320,454,414,242,397,0
705,320,454,414,242,396,0
706,320,455,414,242,396,0
706,320,454,415,242,397,0
705,321,453,414,242,396,0
707,321,455,414,242,397,0
706,320,453,413,241,396,0
707,321,457,414,242,397,0
706,320,457,414,242,396,0
706,320,454,414,242,396,0
707,321,455,414,242,396,0
706,320,455,413,241,396,0
707,321,455,414,242,396,0
706,320,454,413,242,396,0
707,321,455,414,242,396,0
706,320,455,414,242,396,0
705,320,454,413,241,396,0
706,320,453,414,242,396,0
705,319,453,413,241,395,0
706,320,453,414,242,396,0
705,320,452,413,241,395,0
704,319,453,413,241,395,0
705,320,452,413,242,396,0
704,319,451,413,241,395,0
705,319,455,413,241,396,0
703,319,454,413,241,395,0
705,319,455,413,242,395,0
704,319,454,413,241,396,0
704,319,453,413,241,395,0
704,319,454,413,241,396,0
703,319,453,413,241,396,0
704,319,454,413,241,396,0
703,318,454,412,242,395,0
703,318,453,412,241,395,0
704,319,453,413,241,396,0
703,318,453,412,241,395,0
704,319,454,413,241,396,0
703,319,453,412,241,395,0
703,318,454,412,242,395,0
704,319,452,412,241,395,0
703,318,452,412,241,394,0
704,319,452,413,241,395,0
703,319,453,412,241,395,0
704,320,453,413,241,395,0
703,318,453,412,241,395,0
703,318,452,412,240,394,0
704,319,453,412,241,395,0
703,318,452,412,240,394,0
704,319,452,413,241,395,0
703,319,452,412,240,394,0
704,318,453,412,240,394,0
704,318,453,412,241,394,0
703,318,452,411,240,394,0
704,319,454,412,240,395,0
703,319,451,412,240,395,0
704,319,452,412,240,394,0
704,319,451,412,240,394,0
703,318,451,411,240,394,0
704,319,453,412,241,394,0
704,319,451,411,240,394,0
705,320,452,412,241,395,0
703,320,451,412,240,394,0
704,319,452,411,240,394,0
705,319,451,412,240,394,0
704,319,449,411,240,394,0
705,320,450,412,241,394,0
704,319,449,411,240,394,0
705,320,450,412,240,394,0
705,319,450,411,240,394,0
704,319,450,411,240,393,0
706,320,452,412,241,394,0
705,319,451,411,241,393,0
706,320,452,412,240,394,0
705,320,450,412,240,393,0
705,320,450,411,240,393,0
706,320,452,411,241,394,0
705,320,451,411,240,393,0
706,320,452,412,241,394,0
706,319,451,411,240,393,0
706,320,453,411,240,393,0
706,320,453,411,240,394,0
705,320,452,411,240,393,0
707,320,454,411,241,394,0
706,320,453,411,241,393,0
707,321,454,411,240,394,0
706,320,453,411,240,393,0
705,320,451,411,240,393,0
706,320,452,411,240,393,0
706,320,452,411,240,393,0
707,320,452,411,240,394,0
706,320,452,411,240,393,0
706,320,451,411,240,393,0
706,320,451,411,240,393,0
705,320,450,411,240,393,0
706,320,451,411,241,393,0
704,319,452,410,240,393,0
706,320,451,411,240,393,0
704,319,452,410,240,393,0
704,319,452,410,240,393,0
704,320,452,411,240,394,0
703,320,451,410,240,393,0
705,319,452,411,241,393,0
704,319,452,410,240,393,0
703,319,450,410,239,393,0
704,319,450,410,240,393,0
703,319,449,410,240,393,0
704,320,450,411,240,393,0
702,318,449,410,240,392,0
704,319,450,410,240,393,0
703,318,451,410,240,393,0
702,318,450,410,239,393,0
703,319,451,411,240,394,0
702,319,450,410,239,392,0
703,319,452,410,240,393,0
702,318,451,410,239,392,0
703,318,452,409,239,392,0
703,319,450,410,240,393,0
702,318,451,410,239,393,0
703,320,451,411,240,393,0
702,318,452,409,239,392,0
703,318,451,410,239,392,0
703,318,451,410,239,393,0
702,318,451,409,239,392,0
703,319,451,410,240,393,0
702,319,451,410,239,392,0
703,319,451,410,239,393,0
702,318,450,409,239,392,0
702,318,450,409,239,392,0
703,319,451,410,240,393,0
702,319,450,410,239,393,0
703,320,451,411,239,393,0
702,319,450,409,239,392,0
703,318,450,410,239,392,0
703,319,451,410,239,392,0
703,318,451,409,240,392,0
705,319,452,410,240,393,0
703,319,451,410,239,392,0
704,319,453,410,239,392,0
703,318,451,409,239,392,0
703,319,449,409,239,392,0
704,319,452,410,240,393,0
704,319,451,409,239,392,0
704,319,451,410,239,392,0
703,319,451,409,239,392,0
703,319,452,409,239,392,0
704,319,452,410,239,392,0
703,319,452,409,239,392,0
705,319,453,410,240,392,0
703,319,452,409,239,392,0
704,320,453,410,239,392,0
703,319,450,409,239,392,0
704,319,451,409,239,392,0
705,320,453,410,240,392,0
704,319,452,409,239,392,0
705,320,452,410,239,393,0
704,320,451,409,239,392,0
704,320,451,409,239,392,0
705,320,450,410,239,392,0
704,320,453,409,239,392,0
706,320,454,410,240,392,0
704,320,452,409,239,392,0
705,320,453,409,239,392,0
705,320,453,409,239,393,0
704,320,453,410,239,392,0
706,320,453,409,240,393,0
705,320,454,409,239,391,0
706,320,454,409,239,393,0
705,320,452,409,239,392,0
705,320,453,409,239,392,0
706,321,454,410,239,392,0
705,320,452,409,239,391,0
707,320,454,409,239,392,0
705,320,452,409,238,391,0
706,320,453,409,239,392,0
705,320,452,409,239,392,0
704,320,451,409,239,391,0
705,320,452,409,239,392,0
704,319,449,408,239,391,0
705,320,452,409,239,392,0
703,319,451,408,239,391,0
703,319,451,408,239,391,0
704,320,452,409,239,392,0
703,319,451,408,239,391,0
704,319,452,409,239,391,0
703,319,451,408,239,391,0
703,319,451,408,239,391,0
703,319,451,409,239,392,0
702,319,451,409,239,391,0
703,319,451,409,239,392,0
702,318,451,408,239,391,0
703,319,452,409,239,391,0
702,318,451,408,238,391,0
702,318,450,408,239,391,0
703,319,452,409,239,392,0
702,319,451,407,239,391,0
703,319,452,408,239,391,0
702,318,451,408,239,391,0
703,319,452,408,239,390,0
703,319,452,408,239,391,0
702,319,451,408,238,391,0
703,320,452,408,239,391,0
702,318,449,407,238,390,0
703,319,451,408,239,391,0
703,319,450,408,239,391,0
703,319,452,407,239,390,0
703,319,453,408,238,391,0
702,319,451,407,238,390,0
704,320,452,408,239,391,0
702,319,452,407,238,390,0
703,319,451,407,239,390,0
704,320,452,407,239,391,0
703,319,452,407,238,390,0
704,320,452,408,238,391,0
703,320,452,407,238,390,0
704,320,452,407,238,391,0
704,320,452,407,239,391,0
704,320,453,407,238,390,0
705,320,453,407,238,391,0
704,320,452,407,238,390,0
705,320,452,408,239,391,0
704,320,453,407,238,390,0
705,320,452,407,238,390,0
706,320,454,407,239,391,0
705,320,452,407,238,390,0
707,321,454,408,238,391,0
705,320,452,407,238,390,0
706,321,454,408,238,391,0
706,321,454,407,238,390,0
706,320,455,407,238,390,0
706,321,455,407,238,391,0
705,321,454,407,238,390,0
707,321,454,407,238,391,0
706,321,453,407,238,391,0
706,321,454,407,238,390,0
707,321,453,407,239,390,0
707,321,453,406,238,390,0
707,321,454,407,238,391,0
706,321,453,407,238,390,0
707,321,454,407,238,391,0
707,322,454,407,238,390,0
707,321,454,406,238,390,0
708,322,455,407,238,391,0
707,321,454,406,238,390,0
708,322,455,407,238,391,0
708,322,455,407,238,390,0
708,322,455,407,238,390,0
709,322,454,407,238,391,0
708,322,456,406,237,390,0
709,323,456,407,238,391,0
708,322,453,406,238,390,0
708,323,454,407,238,391,0
709,323,454,407,238,390,0
708,322,453,406,238,390,0
709,323,454,407,238,390,0
708,322,455,406,238,390,0
709,323,455,407,238,390,0
708,322,452,407,238,391,0
708,323,455,406,238,390,0
708,322,455,406,238,390,0
707,322,454,406,237,389,0
709,322,454,407,238,390,0
707,322,453,406,238,390,0
707,322,452,406,238,390,0
708,322,454,406,238,390,0
706,321,452,406,237,389,0
708,322,454,406,238,390,0
707,321,452,405,237,389,0
708,322,454,406,238,389,0
707,322,453,406,238,389,0
706,322,453,406,237,389,0
708,322,453,406,238,390,0
706,321,452,405,237,389,0
707,322,452,406,238,389,0
706,321,453,405,238,389,0
707,321,453,405,238,389,0
707,321,453,405,238,389,0
706,321,453,404,237,388,0
707,321,453,405,238,389,0
706,321,453,405,238,389,0
707,321,453,405,238,389,0
707,321,452,405,238,389,0
706,321,453,404,237,388,0
707,321,453,405,238,389,0
706,321,453,404,237,388,0
707,321,453,405,238,389,0
706,321,454,405,238,388,0
706,321,452,404,237,388,0
707,322,454,405,237,389,0
706,321,453,405,237,388,0
707,322,454,406,237,389,0
706,321,453,405,237,388,0
707,322,454,405,238,388,0
707,322,454,405,237,388,0
706,321,453,404,236,388,0
708,322,453,405,237,389,0
707,321,453,405,237,388,0
708,323,453,405,237,388,0
707,321,453,404,237,388,0
707,321,454,404,237,388,0
708,322,454,405,237,388,0
707,321,453,404,237,388,0
708,322,454,405,237,389,0
707,322,454,404,237,388,0
707,322,453,404,237,388,0
708,322,454,405,237,389,0
707,321,453,404,237,388,0
708,322,455,405,237,389,0
707,321,454,405,237,389,0
708,323,456,405,238,389,0
707,322,455,405,237,388,0
707,322,455,404,237,388,0
708,322,455,405,238,389,0
707,322,453,405,237,388,0
708,322,456,406,238,389,0
707,323,455,405,237,388,0
707,322,455,404,237,388,0
708,322,456,405,237,389,0
707,322,455,404,237,388,0
709,323,455,405,237,389,0
708,323,455,404,237,389,0
708,324,453,405,237,389,0
708,323,455,405,237,388,0
708,323,456,404,237,388,0
710,323,456,405,237,389,0
709,323,456,404,238,388,0
710,324,457,405,237,390,0
709,324,455,405,237,389,0
709,324,456,404,237,388,0
710,324,456,405,237,389,0
709,323,456,404,237,388,0
711,324,457,405,238,389,0
709,324,456,404,237,388,0
710,325,456,405,237,389,0
711,324,457,405,237,389,0
710,324,457,404,237,388,0
712,325,457,405,237,389,0
711,324,458,404,238,388,0
713,325,457,405,238,389,0
711,324,457,404,237,389,0
711,325,458,404,237,388,0
712,325,457,404,237,389,0
711,325,457,404,237,388,0
713,325,459,404,238,389,0
712,324,458,404,237,388,0
712,325,457,404,237,389,0
712,325,457,404,237,389,0
711,324,457,404,237,388,0
712,325,458,404,237,389,0
710,324,456,403,238,388,0
712,324,457,404,237,389,0
710,324,457,404,237,389,0
710,324,456,403,237,388,0
711,325,457,404,237,390,0
710,324,456,403,237,388,0
711,324,457,404,238,389,0
711,324,457,403,237,388,0
711,324,458,403,236,388,0
711,324,456,404,237,389,0
710,324,456,403,237,389,0
711,325,456,405,237,389,0
710,324,458,403,237,388,0
712,324,457,404,237,389,0
711,324,458,403,238,389,0
710,324,455,403,237,388,0
711,324,458,404,237,389,0
710,325,455,403,237,388,0
711,325,457,404,237,389,0
711,324,456,403,236,388,0
710,324,456,403,236,388,0
711,325,458,403,237,388,0
710,324,456,403,236,388,0
712,325,458,404,237,388,0
711,324,457,402,236,387,0
711,324,457,402,236,388,0
711,325,457,402,236,388,0
711,324,456,402,236,387,0
712,325,458,402,236,388,0
711,325,457,402,236,387,0
713,326,458,402,236,387,0
712,325,457,401,236,386,0
712,325,457,401,236,386,0
713,326,459,401,236,387,0
712,325,457,401,235,386,0
713,327,458,402,235,387,0
712,325,458,400,235,385,0
714,326,460,399,235,384,0
714,326,459,397,234,383,0
714,326,458,395,233,381,1
716,327,459,393,232,380,1
715,328,459,390,230,377,1
718,328,460,387,229,374,1
717,328,460,383,226,371,1
719,329,461,383,226,370,1
721,330,462,387,229,372,1
722,330,462,392,230,375,1
724,332,464,400,233,379,1
725,332,463,406,237,382,1
727,333,465,416,242,391,1
730,335,466,429,249,403,1
732,336,467,444,259,419,1
735,338,470,461,269,436,1
735,339,470,477,278,453,1
738,340,469,494,288,470,1
738,340,471,508,297,485,1
739,341,472,522,305,499,1
742,343,473,536,314,514,1
742,343,474,546,320,525,1
743,344,475,558,326,537,1
743,344,473,567,332,546,1
743,344,473,577,338,556,1
744,345,472,587,344,566,1
744,344,471,595,349,574,1
745,345,472,605,354,583,1
744,344,470,612,358,590,1
746,344,470,620,363,597,1
745,344,468,627,367,604,1
745,343,468,633,370,609,1
746,343,467,639,375,616,1
745,342,467,644,376,620,1
745,342,466,650,380,625,1
743,341,463,653,382,628,1
742,340,462,656,384,632,1
742,340,461,662,386,636,1
740,338,457,663,388,638,1
741,337,457,668,390,642,1
738,336,454,669,391,644,1
737,335,452,673,393,647,1
736,334,451,675,394,650,1
734,333,448,678,396,652,1
734,332,447,681,397,654,1
733,330,444,682,398,655,1
733,330,442,685,400,658,1
730,328,439,686,400,659,1
728,327,438,687,401,660,1
728,326,437,690,403,663,1
725,325,437,690,403,663,1
724,324,434,693,404,665,1
722,322,432,693,404,665,1
721,321,432,695,405,667,1
720,320,430,696,406,668,1
718,319,430,696,406,668,1
718,319,430,698,406,669,1
716,318,428,697,406,668,1
717,318,428,698,407,669,1
716,317,428,697,406,668,1
716,318,429,697,405,668,1
719,320,430,699,406,669,1
719,320,431,697,405,667,1
723,322,434,699,406,668,1
723,322,435,697,405,667,1
726,324,439,698,405,667,1
727,326,441,699,405,668,1
728,327,442,698,405,667,1
732,329,445,700,406,668,1
732,329,446,698,405,667,1
735,331,450,700,406,669,1
735,331,451,700,406,668,1
736,332,451,700,406,668,1
738,334,453,702,406,670,1
737,334,452,700,406,668,1
740,335,454,702,407,670,1
739,335,454,701,406,669,0
740,335,456,701,407,669,0
742,336,457,703,408,670,0
741,336,456,702,407,670,0
743,338,459,704,408,672,0
742,337,458,703,407,670,0
744,338,459,704,408,672,0
744,338,458,704,408,672,0
744,337,459,704,408,672,0
745,338,458,705,408,673,0
744,338,457,704,408,671,0
746,338,460,706,409,673,0
744,338,459,705,408,673,0
744,338,460,705,408,673,0
746,339,462,707,410,674,0
745,338,460,706,409,673,0
747,339,460,708,410,675,0
745,338,460,707,409,674,0
746,339,461,708,410,675,0
746,339,461,708,410,676,0
746,339,461,708,410,675,0
747,339,462,710,411,677,0
